,latitude,longitude
985,-3.5778471,102.3463875
986,-3.5778471,102.3463875
987,-3.5778471,102.3463875
988,-3.5778471,102.3463875
989,-3.5778471,102.3463875
990,-3.5778471,102.3463875
991,-3.5778471,102.3463875
992,-3.5778471,102.3463875
993,-3.5778471,102.3463875
994,-3.5778471,102.3463875
995,-3.5778471,102.3463875
996,-3.5778471,102.3463875
997,-3.5778471,102.3463875
998,-3.5778471,102.3463875
999,-3.5778471,102.3463875
1000,-3.5778471,102.3463875
1001,-3.5778471,102.3463875
1002,-3.5778471,102.3463875
1003,-3.5778471,102.3463875
1004,-3.5778471,102.3463875
1005,-3.5778471,102.3463875
1006,-3.5778471,102.3463875
1007,-3.5778471,102.3463875
1008,-3.5778471,102.3463875
1009,-3.5778471,102.3463875
1010,-3.5778471,102.3463875
1011,-3.5778471,102.3463875
1012,-3.5778471,102.3463875
1013,-3.5778471,102.3463875
1014,-3.5778471,102.3463875
1015,-3.5778471,102.3463875
1016,-3.5778471,102.3463875
1017,-3.5778471,102.3463875
1018,-3.5778471,102.3463875
1019,-3.5778471,102.3463875
1020,-3.5778471,102.3463875
1021,-3.5778471,102.3463875
1022,-3.5778471,102.3463875
1023,-3.5778471,102.3463875
1024,-3.5778471,102.3463875
1025,-3.5778471,102.3463875
1026,-3.5778471,102.3463875
1027,-3.5778471,102.3463875
1028,-3.5778471,102.3463875
1029,-3.5778471,102.3463875
1030,-3.5778471,102.3463875
1031,-3.5778471,102.3463875
1032,-3.5778471,102.3463875
1033,-3.5778471,102.3463875
1034,-3.5778471,102.3463875
1035,-3.5778471,102.3463875
1036,-3.5778471,102.3463875
1037,-3.5778471,102.3463875
1038,-3.5778471,102.3463875
1039,-3.5778471,102.3463875
1040,-3.5778471,102.3463875
1041,-3.5778471,102.3463875
1042,-3.5778471,102.3463875
1043,-3.5778471,102.3463875
1044,-3.5778471,102.3463875
1045,-3.5778471,102.3463875
1046,-3.5778471,102.3463875
1047,-3.5778471,102.3463875
1048,-3.5778471,102.3463875
1049,-3.5778471,102.3463875
1050,-3.5778471,102.3463875
1051,-3.5778471,102.3463875
1052,-3.5778471,102.3463875
1053,-3.5778471,102.3463875
1054,-3.5778471,102.3463875
1055,-3.5778471,102.3463875
1056,-3.5778471,102.3463875
1057,-3.5778471,102.3463875
1058,-3.5778471,102.3463875
1059,-3.5778471,102.3463875
1060,-3.5778471,102.3463875
1061,-3.5778471,102.3463875
1062,-3.5778471,102.3463875
1063,-3.5778471,102.3463875
1064,-3.5778471,102.3463875
1065,-3.5778471,102.3463875
1066,-3.5778471,102.3463875
1067,-3.5778471,102.3463875
1068,-3.5778471,102.3463875
1069,-3.5778471,102.3463875
1070,-3.5778471,102.3463875
1071,-3.5778471,102.3463875
1072,-3.5778471,102.3463875
1073,-3.5778471,102.3463875
1074,-3.5778471,102.3463875
1075,-3.5778471,102.3463875
1076,-3.5778471,102.3463875
1077,-3.5778471,102.3463875
1078,-3.5778471,102.3463875
1079,-3.5778471,102.3463875
1080,-3.5778471,102.3463875
1081,-3.5778471,102.3463875
1082,-3.5778471,102.3463875
1083,-3.5778471,102.3463875
1084,-3.5778471,102.3463875
1085,-3.5778471,102.3463875
1086,-3.5778471,102.3463875
1087,-3.5778471,102.3463875
1088,-3.5778471,102.3463875
1089,-3.5778471,102.3463875
1090,-3.5778471,102.3463875
1091,-3.5778471,102.3463875
1092,-3.5778471,102.3463875
1093,-3.5778471,102.3463875
1094,-3.5778471,102.3463875
1095,-3.5778471,102.3463875
1096,-3.5778471,102.3463875
1097,-3.5778471,102.3463875
1098,-3.5778471,102.3463875
1099,-3.5778471,102.3463875
1100,-3.5778471,102.3463875
1101,-3.5778471,102.3463875
1102,-3.5778471,102.3463875
1103,-3.5778471,102.3463875
1104,-3.5778471,102.3463875
1105,-3.5778471,102.3463875
1106,-4.5585849,105.4068079
1107,-4.5585849,105.4068079
1108,-4.5585849,105.4068079
1109,-4.5585849,105.4068079
1110,-4.5585849,105.4068079
1111,-4.5585849,105.4068079
1112,-4.5585849,105.4068079
1113,-4.5585849,105.4068079
1114,-4.5585849,105.4068079
1115,-4.5585849,105.4068079
1116,-4.5585849,105.4068079
1117,-4.5585849,105.4068079
1118,-4.5585849,105.4068079
1119,-4.5585849,105.4068079
1120,-4.5585849,105.4068079
1121,-4.5585849,105.4068079
1122,-4.5585849,105.4068079
1123,-4.5585849,105.4068079
1124,-4.5585849,105.4068079
1125,-4.5585849,105.4068079
1126,-4.5585849,105.4068079
1127,-4.5585849,105.4068079
1128,-4.5585849,105.4068079
1129,-4.5585849,105.4068079
1130,-4.5585849,105.4068079
1131,-4.5585849,105.4068079
1132,-4.5585849,105.4068079
1133,-4.5585849,105.4068079
1134,-4.5585849,105.4068079
1135,-4.5585849,105.4068079
1136,-4.5585849,105.4068079
1137,-4.5585849,105.4068079
1138,-4.5585849,105.4068079
1139,-4.5585849,105.4068079
1140,-4.5585849,105.4068079
1141,-4.5585849,105.4068079
1142,-4.5585849,105.4068079
1143,-4.5585849,105.4068079
1144,-4.5585849,105.4068079
1145,-4.5585849,105.4068079
1146,-4.5585849,105.4068079
1147,-4.5585849,105.4068079
1148,-4.5585849,105.4068079
1149,-4.5585849,105.4068079
1150,-4.5585849,105.4068079
1151,-4.5585849,105.4068079
1152,-4.5585849,105.4068079
1153,-4.5585849,105.4068079
1154,-4.5585849,105.4068079
1155,-4.5585849,105.4068079
1156,-4.5585849,105.4068079
1157,-4.5585849,105.4068079
1158,-4.5585849,105.4068079
1159,-4.5585849,105.4068079
1160,-4.5585849,105.4068079
1161,-4.5585849,105.4068079
1162,-4.5585849,105.4068079
1163,-4.5585849,105.4068079
1164,-4.5585849,105.4068079
1165,-4.5585849,105.4068079
1166,-4.5585849,105.4068079
1167,-4.5585849,105.4068079
1168,-4.5585849,105.4068079
1169,-4.5585849,105.4068079
1170,-4.5585849,105.4068079
1171,-4.5585849,105.4068079
1172,-4.5585849,105.4068079
1173,-4.5585849,105.4068079
1174,-4.5585849,105.4068079
1175,-4.5585849,105.4068079
1176,-4.5585849,105.4068079
1177,-4.5585849,105.4068079
1178,-4.5585849,105.4068079
1179,-4.5585849,105.4068079
1180,-4.5585849,105.4068079
1181,-4.5585849,105.4068079
1182,-4.5585849,105.4068079
1183,-4.5585849,105.4068079
1184,-4.5585849,105.4068079
1185,-4.5585849,105.4068079
1186,-4.5585849,105.4068079
1187,-4.5585849,105.4068079
1188,-4.5585849,105.4068079
1189,-4.5585849,105.4068079
1190,-4.5585849,105.4068079
1191,-4.5585849,105.4068079
1192,-4.5585849,105.4068079
1193,-4.5585849,105.4068079
1194,-4.5585849,105.4068079
1195,-4.5585849,105.4068079
1196,-4.5585849,105.4068079
1197,-4.5585849,105.4068079
1198,-2.7410513,106.4405872
1199,-2.7410513,106.4405872
1200,-2.7410513,106.4405872
1201,-2.7410513,106.4405872
1202,-2.7410513,106.4405872
1203,-2.7410513,106.4405872
1204,-2.7410513,106.4405872
1205,-2.7410513,106.4405872
1206,-2.7410513,106.4405872
1207,-2.7410513,106.4405872
1208,-2.7410513,106.4405872
1209,-2.7410513,106.4405872
1210,-2.7410513,106.4405872
1211,-2.7410513,106.4405872
1212,-2.7410513,106.4405872
1213,-2.7410513,106.4405872
1214,-2.7410513,106.4405872
1215,-2.7410513,106.4405872
1216,-2.7410513,106.4405872
1217,-2.7410513,106.4405872
1218,-2.7410513,106.4405872
1219,-2.7410513,106.4405872
1220,-2.7410513,106.4405872
1221,-2.7410513,106.4405872
1222,-2.7410513,106.4405872
1223,-2.7410513,106.4405872
1224,-2.7410513,106.4405872
1225,-2.7410513,106.4405872
1226,-2.7410513,106.4405872
1227,-2.7410513,106.4405872
1228,-2.7410513,106.4405872
1229,-2.7410513,106.4405872
1230,-2.7410513,106.4405872
1231,-2.7410513,106.4405872
1232,-2.7410513,106.4405872
1233,-2.7410513,106.4405872
1234,-2.7410513,106.4405872
1235,-2.7410513,106.4405872
1236,-2.7410513,106.4405872
1237,-2.7410513,106.4405872
1238,-2.7410513,106.4405872
1239,-2.7410513,106.4405872
1240,-2.7410513,106.4405872
1241,-2.7410513,106.4405872
1242,-2.7410513,106.4405872
1243,-2.7410513,106.4405872
1244,-2.7410513,106.4405872
1245,-2.7410513,106.4405872
1246,-2.7410513,106.4405872
1247,-2.7410513,106.4405872
1248,-2.7410513,106.4405872
1249,-2.7410513,106.4405872
1250,-2.7410513,106.4405872
1251,-2.7410513,106.4405872
1252,-2.7410513,106.4405872
1253,-2.7410513,106.4405872
1254,-2.7410513,106.4405872
1255,-2.7410513,106.4405872
1256,-2.7410513,106.4405872
1257,-2.7410513,106.4405872
1258,-2.7410513,106.4405872
1259,-2.7410513,106.4405872
1260,-2.7410513,106.4405872
1261,-2.7410513,106.4405872
1262,-2.7410513,106.4405872
1263,-2.7410513,106.4405872
1264,-2.7410513,106.4405872
1265,-2.7410513,106.4405872
1266,-2.7410513,106.4405872
1267,-2.7410513,106.4405872
1268,-2.7410513,106.4405872
1269,-2.7410513,106.4405872
1270,-2.7410513,106.4405872
1271,-2.7410513,106.4405872
1272,-2.7410513,106.4405872
1273,-2.7410513,106.4405872
1274,-2.7410513,106.4405872
1275,-2.7410513,106.4405872
1276,-2.7410513,106.4405872
1277,-2.7410513,106.4405872
1278,-2.7410513,106.4405872
1279,-2.7410513,106.4405872
1280,-2.7410513,106.4405872
1281,-2.7410513,106.4405872
1282,-2.7410513,106.4405872
1283,-2.7410513,106.4405872
1284,-2.7410513,106.4405872
1285,-2.7410513,106.4405872
1286,-2.7410513,106.4405872
1287,-2.7410513,106.4405872
1288,-2.7410513,106.4405872
1289,-2.7410513,106.4405872
1290,-2.7410513,106.4405872
1291,-2.7410513,106.4405872
1292,-2.7410513,106.4405872
1293,-2.7410513,106.4405872
1294,-2.7410513,106.4405872
1295,-2.7410513,106.4405872
1296,-2.7410513,106.4405872
1297,-2.7410513,106.4405872
1298,-2.7410513,106.4405872
1299,-2.7410513,106.4405872
1300,-2.7410513,106.4405872
1301,-2.7410513,106.4405872
1302,-2.7410513,106.4405872
1303,-2.7410513,106.4405872
1304,-2.7410513,106.4405872
1305,-2.7410513,106.4405872
1306,-2.7410513,106.4405872
1307,-2.7410513,106.4405872
1308,-2.7410513,106.4405872
1309,-2.7410513,106.4405872
1310,-2.7410513,106.4405872
1311,-2.7410513,106.4405872
1312,-2.7410513,106.4405872
1313,-2.7410513,106.4405872
1314,-2.7410513,106.4405872
1315,-2.7410513,106.4405872
1316,-2.7410513,106.4405872
1317,-2.7410513,106.4405872
1318,-2.7410513,106.4405872
1319,-2.7410513,106.4405872
1320,-2.7410513,106.4405872
1321,-2.7410513,106.4405872
1322,-2.7410513,106.4405872
1323,-2.7410513,106.4405872
1324,-2.7410513,106.4405872
1325,-2.7410513,106.4405872
1326,-2.7410513,106.4405872
1327,-2.7410513,106.4405872
1328,-2.7410513,106.4405872
1329,-2.7410513,106.4405872
1330,-2.7410513,106.4405872
1331,0.9179205,104.446464
1332,0.9179205,104.446464
1333,0.9179205,104.446464
1334,0.9179205,104.446464
1335,0.9179205,104.446464
1336,0.9179205,104.446464
1337,0.9179205,104.446464
1338,0.9179205,104.446464
1339,0.9179205,104.446464
1340,0.9179205,104.446464
1341,0.9179205,104.446464
1342,0.9179205,104.446464
1343,0.9179205,104.446464
1344,0.9179205,104.446464
1345,0.9179205,104.446464
1346,0.9179205,104.446464
1347,0.9179205,104.446464
1348,0.9179205,104.446464
1349,0.9179205,104.446464
1350,0.9179205,104.446464
1351,0.9179205,104.446464
1352,0.9179205,104.446464
1353,0.9179205,104.446464
1354,0.9179205,104.446464
1355,0.9179205,104.446464
1356,0.9179205,104.446464
1357,0.9179205,104.446464
1358,0.9179205,104.446464
1359,0.9179205,104.446464
1360,0.9179205,104.446464
1361,0.9179205,104.446464
1362,0.9179205,104.446464
1363,0.9179205,104.446464
1364,0.9179205,104.446464
1365,0.9179205,104.446464
1366,0.9179205,104.446464
1367,0.9179205,104.446464
1368,0.9179205,104.446464
1369,0.9179205,104.446464
1370,0.9179205,104.446464
1371,0.9179205,104.446464
1372,0.9179205,104.446464
1373,0.9179205,104.446464
1374,0.9179205,104.446464
1375,0.9179205,104.446464
1376,0.9179205,104.446464
1377,0.9179205,104.446464
1378,0.9179205,104.446464
1379,0.9179205,104.446464
1380,0.9179205,104.446464
1381,0.9179205,104.446464
1382,0.9179205,104.446464
1383,0.9179205,104.446464
1384,0.9179205,104.446464
1385,0.9179205,104.446464
1386,0.9179205,104.446464
1387,0.9179205,104.446464
1388,0.9179205,104.446464
1389,0.9179205,104.446464
1390,0.9179205,104.446464
1391,0.9179205,104.446464
1392,0.9179205,104.446464
1393,0.9179205,104.446464
1394,0.9179205,104.446464
1395,0.9179205,104.446464
1396,0.9179205,104.446464
1397,0.9179205,104.446464
1398,0.9179205,104.446464
1399,0.9179205,104.446464
1400,0.9179205,104.446464
1401,0.9179205,104.446464
1402,0.9179205,104.446464
1403,0.9179205,104.446464
1404,0.9179205,104.446464
1405,0.9179205,104.446464
1406,0.9179205,104.446464
1407,0.9179205,104.446464
1408,0.9179205,104.446464
1409,0.9179205,104.446464
1410,0.9179205,104.446464
1411,0.9179205,104.446464
1412,0.9179205,104.446464
1413,0.9179205,104.446464
1414,0.9179205,104.446464
1415,0.9179205,104.446464
1416,0.9179205,104.446464
1417,0.9179205,104.446464
1418,0.9179205,104.446464
1419,0.9179205,104.446464
1420,0.9179205,104.446464
1421,0.9179205,104.446464
1422,0.9179205,104.446464
1423,0.9179205,104.446464
1424,0.9179205,104.446464
1425,0.9179205,104.446464
1426,0.9179205,104.446464
1427,0.9179205,104.446464
1428,0.9179205,104.446464
1429,0.9179205,104.446464
1430,0.9179205,104.446464
1431,0.9179205,104.446464
1432,0.9179205,104.446464
1433,0.9179205,104.446464
1434,0.9179205,104.446464
1435,0.9179205,104.446464
1436,0.9179205,104.446464
1437,0.9179205,104.446464
1438,0.9179205,104.446464
1439,0.9179205,104.446464
1440,0.9179205,104.446464
1441,0.9179205,104.446464
1442,0.9179205,104.446464
1443,0.9179205,104.446464
1444,0.9179205,104.446464
1445,0.9179205,104.446464
1446,0.9179205,104.446464
1447,0.9179205,104.446464
1448,0.9179205,104.446464
1449,0.9179205,104.446464
1450,0.9179205,104.446464
1451,0.9179205,104.446464
1452,0.9179205,104.446464
1453,0.9179205,104.446464
1454,0.9179205,104.446464
1455,0.9179205,104.446464
1456,0.9179205,104.446464
1457,0.9179205,104.446464
1458,-6.211544,106.845172
1459,-6.211544,106.845172
1460,-6.211544,106.845172
1461,-6.211544,106.845172
1462,-6.211544,106.845172
1463,-6.211544,106.845172
1464,-6.211544,106.845172
1465,-6.211544,106.845172
1466,-6.211544,106.845172
1467,-6.211544,106.845172
1468,-6.211544,106.845172
1469,-6.211544,106.845172
1470,-6.211544,106.845172
1471,-6.211544,106.845172
1472,-6.211544,106.845172
1473,-6.211544,106.845172
1474,-6.211544,106.845172
1475,-6.211544,106.845172
1476,-6.211544,106.845172
1477,-6.211544,106.845172
1478,-6.211544,106.845172
1479,-6.211544,106.845172
1480,-6.211544,106.845172
1481,-6.211544,106.845172
1482,-6.211544,106.845172
1483,-6.211544,106.845172
1484,-6.211544,106.845172
1485,-6.211544,106.845172
1486,-6.211544,106.845172
1487,-6.211544,106.845172
1488,-6.211544,106.845172
1489,-6.211544,106.845172
1490,-6.211544,106.845172
1491,-6.211544,106.845172
1492,-6.211544,106.845172
1493,-6.211544,106.845172
1494,-6.211544,106.845172
1495,-6.211544,106.845172
1496,-6.211544,106.845172
1497,-6.211544,106.845172
1498,-6.211544,106.845172
1499,-6.211544,106.845172
1500,-6.211544,106.845172
1501,-6.211544,106.845172
1502,-6.211544,106.845172
1503,-6.211544,106.845172
1504,-6.211544,106.845172
1505,-6.211544,106.845172
1506,-6.211544,106.845172
1507,-6.211544,106.845172
1508,-6.211544,106.845172
1509,-6.211544,106.845172
1510,-6.211544,106.845172
1511,-6.211544,106.845172
1512,-6.211544,106.845172
1513,-6.211544,106.845172
1514,-6.211544,106.845172
1515,-6.211544,106.845172
1516,-6.211544,106.845172
1517,-6.211544,106.845172
1518,-6.211544,106.845172
1519,-6.211544,106.845172
1520,-6.211544,106.845172
1521,-6.211544,106.845172
1522,-6.211544,106.845172
1523,-6.211544,106.845172
1524,-6.211544,106.845172
1525,-6.211544,106.845172
1526,-6.211544,106.845172
1527,-6.211544,106.845172
1528,-6.211544,106.845172
1529,-6.211544,106.845172
1530,-6.211544,106.845172
1531,-6.211544,106.845172
1532,-6.211544,106.845172
1533,-6.211544,106.845172
1534,-6.211544,106.845172
1535,-6.211544,106.845172
1536,-6.211544,106.845172
1537,-6.211544,106.845172
1538,-6.211544,106.845172
1539,-6.211544,106.845172
1540,-6.211544,106.845172
1541,-6.211544,106.845172
1542,-6.211544,106.845172
1543,-6.211544,106.845172
1544,-6.211544,106.845172
1545,-6.211544,106.845172
1546,-6.211544,106.845172
1547,-6.211544,106.845172
1548,-6.211544,106.845172
1549,-6.211544,106.845172
1550,-6.211544,106.845172
1551,-6.211544,106.845172
1552,-6.211544,106.845172
1553,-6.211544,106.845172
1554,-6.211544,106.845172
1555,-6.211544,106.845172
1556,-6.211544,106.845172
1557,-6.211544,106.845172
1558,-6.211544,106.845172
1559,-6.211544,106.845172
1560,-6.211544,106.845172
1561,-6.211544,106.845172
1562,-6.211544,106.845172
1563,-7.090911,107.668887
1564,-7.090911,107.668887
1565,-7.090911,107.668887
1566,-7.090911,107.668887
1567,-7.090911,107.668887
1568,-7.090911,107.668887
1569,-7.090911,107.668887
1570,-7.090911,107.668887
1571,-7.090911,107.668887
1572,-7.090911,107.668887
1573,-7.090911,107.668887
1574,-7.090911,107.668887
1575,-7.090911,107.668887
1576,-7.090911,107.668887
1577,-7.090911,107.668887
1578,-7.090911,107.668887
1579,-7.090911,107.668887
1580,-7.090911,107.668887
1581,-7.090911,107.668887
1582,-7.090911,107.668887
1583,-7.090911,107.668887
1584,-7.090911,107.668887
1585,-7.090911,107.668887
1586,-7.090911,107.668887
1587,-7.090911,107.668887
1588,-7.090911,107.668887
1589,-7.090911,107.668887
1590,-7.090911,107.668887
1591,-7.090911,107.668887
1592,-7.150975,110.1402594
1593,-7.150975,110.1402594
1594,-7.150975,110.1402594
1595,-7.150975,110.1402594
1596,-7.150975,110.1402594
1597,-7.150975,110.1402594
1598,-7.150975,110.1402594
1599,-7.150975,110.1402594
1600,-7.150975,110.1402594
1601,-7.150975,110.1402594
1602,-7.150975,110.1402594
1603,-7.150975,110.1402594
1604,-7.150975,110.1402594
1605,-7.150975,110.1402594
1606,-7.150975,110.1402594
1607,-7.150975,110.1402594
1608,-7.150975,110.1402594
1609,-7.150975,110.1402594
1610,-7.150975,110.1402594
1611,-7.150975,110.1402594
1612,-7.150975,110.1402594
1613,-7.150975,110.1402594
1614,-7.150975,110.1402594
1615,-7.150975,110.1402594
1616,-7.150975,110.1402594
1617,-7.150975,110.1402594
1618,-7.150975,110.1402594
1619,-7.150975,110.1402594
1620,-7.150975,110.1402594
1621,-7.150975,110.1402594
1622,-7.150975,110.1402594
1623,-7.8753849,110.4262088
1624,-7.8753849,110.4262088
1625,-7.8753849,110.4262088
1626,-7.8753849,110.4262088
1627,-7.8753849,110.4262088
1628,-7.8753849,110.4262088
1629,-7.8753849,110.4262088
1630,-7.8753849,110.4262088
1631,-7.8753849,110.4262088
1632,-7.8753849,110.4262088
1633,-7.8753849,110.4262088
1634,-7.8753849,110.4262088
1635,-7.8753849,110.4262088
1636,-7.8753849,110.4262088
1637,-7.8753849,110.4262088
1638,-7.8753849,110.4262088
1639,-7.8753849,110.4262088
1640,-7.8753849,110.4262088
1641,-7.8753849,110.4262088
1642,-7.8753849,110.4262088
1643,-7.8753849,110.4262088
1644,-7.8753849,110.4262088
1645,-7.8753849,110.4262088
1646,-7.8753849,110.4262088
1647,-7.8753849,110.4262088
1648,-7.8753849,110.4262088
1649,-7.8753849,110.4262088
1650,-7.8753849,110.4262088
1651,-7.8753849,110.4262088
1652,-7.8753849,110.4262088
1653,-7.8753849,110.4262088
1654,-7.8753849,110.4262088
1655,-7.8753849,110.4262088
1656,-7.8753849,110.4262088
1657,-7.8753849,110.4262088
1658,-7.8753849,110.4262088
1659,-7.8753849,110.4262088
1660,-7.8753849,110.4262088
1661,-7.8753849,110.4262088
1662,-7.8753849,110.4262088
1663,-7.8753849,110.4262088
1664,-7.8753849,110.4262088
1665,-7.8753849,110.4262088
1666,-7.8753849,110.4262088
1667,-7.8753849,110.4262088
1668,-7.8753849,110.4262088
1669,-7.8753849,110.4262088
1670,-7.8753849,110.4262088
1671,-7.8753849,110.4262088
1672,-7.8753849,110.4262088
1673,-7.8753849,110.4262088
1674,-7.8753849,110.4262088
1675,-7.8753849,110.4262088
1676,-7.8753849,110.4262088
1677,-7.8753849,110.4262088
1678,-7.8753849,110.4262088
1679,-7.8753849,110.4262088
1680,-7.8753849,110.4262088
1681,-7.8753849,110.4262088
1682,-7.8753849,110.4262088
1683,-7.8753849,110.4262088
1684,-7.8753849,110.4262088
1685,-7.8753849,110.4262088
1686,-7.8753849,110.4262088
1687,-7.8753849,110.4262088
1688,-7.8753849,110.4262088
1689,-7.8753849,110.4262088
1690,-7.8753849,110.4262088
1691,-7.8753849,110.4262088
1692,-7.8753849,110.4262088
1693,-7.8753849,110.4262088
1694,-7.8753849,110.4262088
1695,-7.8753849,110.4262088
1696,-7.8753849,110.4262088
1697,-7.8753849,110.4262088
1698,-7.8753849,110.4262088
1699,-7.8753849,110.4262088
1700,-7.8753849,110.4262088
1701,-7.8753849,110.4262088
1702,-7.8753849,110.4262088
1703,-7.8753849,110.4262088
1704,-7.8753849,110.4262088
1705,-7.8753849,110.4262088
1706,-7.8753849,110.4262088
1707,-7.8753849,110.4262088
1708,-7.8753849,110.4262088
1709,-7.8753849,110.4262088
1710,-7.8753849,110.4262088
1711,-7.8753849,110.4262088
1712,-7.8753849,110.4262088
1713,-7.8753849,110.4262088
1714,-7.8753849,110.4262088
1715,-7.8753849,110.4262088
1716,-7.8753849,110.4262088
1717,-7.8753849,110.4262088
1718,-7.8753849,110.4262088
1719,-7.8753849,110.4262088
1720,-7.8753849,110.4262088
1721,-7.8753849,110.4262088
1722,-7.8753849,110.4262088
1723,-7.8753849,110.4262088
1724,-7.8753849,110.4262088
1725,-7.8753849,110.4262088
1726,-7.8753849,110.4262088
1727,-7.8753849,110.4262088
1728,-7.8753849,110.4262088
1729,-7.8753849,110.4262088
1730,-7.8753849,110.4262088
1731,-7.8753849,110.4262088
1732,-7.8753849,110.4262088
1733,-7.8753849,110.4262088
1734,-7.8753849,110.4262088
1735,-7.8753849,110.4262088
1736,-7.8753849,110.4262088
1737,-7.8753849,110.4262088
1738,-7.8753849,110.4262088
1739,-7.8753849,110.4262088
1740,-7.8753849,110.4262088
1741,-7.8753849,110.4262088
1742,-7.8753849,110.4262088
1743,-7.8753849,110.4262088
1744,-7.8753849,110.4262088
1745,-7.8753849,110.4262088
1746,-7.8753849,110.4262088
1747,-7.8753849,110.4262088
1748,-7.8753849,110.4262088
1749,-7.8753849,110.4262088
1750,-7.8753849,110.4262088
1751,-7.8753849,110.4262088
1752,-7.8753849,110.4262088
1753,-7.8753849,110.4262088
1754,-7.8753849,110.4262088
1755,-7.8753849,110.4262088
1756,-7.8753849,110.4262088
1757,-7.8753849,110.4262088
1758,-7.8753849,110.4262088
1759,-7.8753849,110.4262088
1760,-7.8753849,110.4262088
1761,-7.8753849,110.4262088
1762,-7.8753849,110.4262088
1763,-7.8753849,110.4262088
1764,-7.8753849,110.4262088
1765,-7.8753849,110.4262088
1766,-7.8753849,110.4262088
1767,-7.8753849,110.4262088
1768,-7.8753849,110.4262088
1769,-7.8753849,110.4262088
1770,-7.8753849,110.4262088
1771,-7.8753849,110.4262088
1772,-7.8753849,110.4262088
1773,-7.8753849,110.4262088
1774,-7.8753849,110.4262088
1775,-7.8753849,110.4262088
1776,-7.8753849,110.4262088
1777,-7.8753849,110.4262088
1778,-7.8753849,110.4262088
1779,-7.8753849,110.4262088
1780,-7.8753849,110.4262088
1781,-7.8753849,110.4262088
1782,-7.8753849,110.4262088
1783,-7.8753849,110.4262088
1784,-7.8753849,110.4262088
1785,-7.8753849,110.4262088
1786,-7.8753849,110.4262088
1787,-7.8753849,110.4262088
1788,-7.8753849,110.4262088
1789,-7.8753849,110.4262088
1790,-7.8753849,110.4262088
1791,-7.8753849,110.4262088
1792,-7.8753849,110.4262088
1793,-7.8753849,110.4262088
1794,-7.8753849,110.4262088
1795,-7.8753849,110.4262088
1796,-7.8753849,110.4262088
1797,-7.8753849,110.4262088
1798,-7.8753849,110.4262088
1799,-7.8753849,110.4262088
1800,-7.8753849,110.4262088
1801,-7.8753849,110.4262088
1802,-7.8753849,110.4262088
1803,-7.8753849,110.4262088
1804,-7.8753849,110.4262088
1805,-7.8753849,110.4262088
1806,-7.8753849,110.4262088
1807,-7.8753849,110.4262088
1808,-7.8753849,110.4262088
1809,-7.8753849,110.4262088
1810,-7.8753849,110.4262088
1811,-7.8753849,110.4262088
1812,-7.8753849,110.4262088
1813,-7.8753849,110.4262088
1814,-7.8753849,110.4262088
1815,-7.8753849,110.4262088
1816,-7.8753849,110.4262088
1817,-7.8753849,110.4262088
1818,-7.8753849,110.4262088
1819,-7.8753849,110.4262088
1820,-7.8753849,110.4262088
1821,-7.8753849,110.4262088
1822,-7.8753849,110.4262088
1823,-7.5360639,112.2384017
1824,-7.5360639,112.2384017
1825,-7.5360639,112.2384017
1826,-7.5360639,112.2384017
1827,-7.5360639,112.2384017
1828,-7.5360639,112.2384017
1829,-7.5360639,112.2384017
1830,-7.5360639,112.2384017
1831,-7.5360639,112.2384017
1832,-7.5360639,112.2384017
1833,-7.5360639,112.2384017
1834,-7.5360639,112.2384017
1835,-7.5360639,112.2384017
1836,-7.5360639,112.2384017
1837,-7.5360639,112.2384017
1838,-7.5360639,112.2384017
1839,-7.5360639,112.2384017
1840,-7.5360639,112.2384017
1841,-7.5360639,112.2384017
1842,-7.5360639,112.2384017
1843,-7.5360639,112.2384017
1844,-7.5360639,112.2384017
1845,-7.5360639,112.2384017
1846,-7.5360639,112.2384017
1847,-7.5360639,112.2384017
1848,-7.5360639,112.2384017
1849,-7.5360639,112.2384017
1850,-7.5360639,112.2384017
1851,-7.5360639,112.2384017
1852,-7.5360639,112.2384017
1853,-7.5360639,112.2384017
1854,-7.5360639,112.2384017
1855,-7.5360639,112.2384017
1856,-7.5360639,112.2384017
1857,-7.5360639,112.2384017
1858,-7.5360639,112.2384017
1859,-7.5360639,112.2384017
1860,-7.5360639,112.2384017
1861,-7.5360639,112.2384017
1862,-7.5360639,112.2384017
1863,-7.5360639,112.2384017
1864,-7.5360639,112.2384017
1865,-7.5360639,112.2384017
1866,-7.5360639,112.2384017
1867,-6.4058172,106.0640179
1868,-6.4058172,106.0640179
1869,-6.4058172,106.0640179
1870,-6.4058172,106.0640179
1871,-6.4058172,106.0640179
1872,-6.4058172,106.0640179
1873,-6.4058172,106.0640179
1874,-6.4058172,106.0640179
1875,-6.4058172,106.0640179
1876,-6.4058172,106.0640179
1877,-6.4058172,106.0640179
1878,-6.4058172,106.0640179
1879,-6.4058172,106.0640179
1880,-6.4058172,106.0640179
1881,-6.4058172,106.0640179
1882,-6.4058172,106.0640179
1883,-6.4058172,106.0640179
1884,-6.4058172,106.0640179
1885,-6.4058172,106.0640179
1886,-6.4058172,106.0640179
1887,-6.4058172,106.0640179
1888,-6.4058172,106.0640179
1889,-6.4058172,106.0640179
1890,-6.4058172,106.0640179
1891,-6.4058172,106.0640179
1892,-6.4058172,106.0640179
1893,-6.4058172,106.0640179
